cusno,gender,age,region,trans_id,date,day,product_20,product_21,price_20,price_21,quantity_20,quantity_21,time_20,time_21,amount_20,amount_21,year,month,quarter,age_group
1017,0,60,9,39940,2020-01-28 17:49:35.697569757,Tuesday,20,20,15827.0,3690.5000000000005,89.0,35.699999999999996,1,9,807177.0,131750.85,2020,1,1,60s
1017,0,60,9,14655,2020-04-22 13:51:15.067506750,Wednesday,20,20,36814.0,34197.9,10.0,46.9,2,6,2466538.0,1603881.51,2020,4,2,60s
1017,0,60,9,30835,2020-09-26 16:32:06.912691268,Saturday,20,20,46592.0,1650.0000000000002,56.0,2.8,17,18,186368.0,4620.0,2020,9,3,60s
1017,0,60,9,40336,2021-03-10 21:42:27.974797480,Wednesday,20,20,37259.0,44891.0,40.0,33.599999999999994,18,17,1788432.0,1508337.5999999999,2021,3,1,60s
1017,0,60,9,29835,2021-05-02 13:01:33.969396936,Sunday,20,20,7415.0,41400.700000000004,83.0,14.7,23,3,155715.0,608590.29,2021,5,2,60s
1017,0,60,9,43301,2021-08-06 11:23:03.618361832,Friday,20,20,28914.0,39021.4,70.0,22.4,13,14,925248.0,874079.36,2021,8,3,60s
1018,0,30,4,37747,2020-01-23 06:24:48.388838883,Thursday,10,10,49153.0,1578.5000000000002,53.76,4.116,19,4,2642465.28,6497.106000000001,2020,1,1,30s
1018,0,30,4,37307,2020-08-11 13:09:37.857785776,Tuesday,10,10,14378.0,49894.9,118.8,42.839999999999996,8,20,733278.0,2137497.516,2020,8,3,30s
1018,0,30,4,10917,2020-08-14 20:00:30.243024300,Friday,10,10,30185.0,27372.4,99.6,65.52,11,13,2354430.0,1793439.648,2020,8,3,30s
1018,0,30,4,41796,2020-09-03 18:21:08.046804680,Thursday,10,10,49582.0,20957.2,39.6,28.559999999999995,7,13,1685788.0,598537.6319999999,2020,9,3,30s
1018,0,30,4,45032,2020-12-17 07:28:01.728172816,Thursday,10,10,21884.0,14050.300000000001,2.4,62.16,5,11,1619416.0,873366.648,2020,12,4,30s
1018,0,30,4,33854,2021-01-01 11:55:10.531053104,Friday,10,10,35890.0,16369.100000000002,45.35999999999999,7.643999999999999,22,12,1627970.3999999997,125125.4004,2021,1,1,30s
1018,0,30,4,23974,2021-02-10 15:36:57.461746172,Wednesday,10,10,35788.0,22864.600000000002,21.0,29.4,21,11,751548.0,672219.24,2021,2,1,30s
1018,0,30,4,21393,2021-09-17 02:07:27.164716472,Friday,10,10,30045.0,28934.4,106.8,16.799999999999997,15,20,600900.0,486097.9199999999,2021,9,3,30s
1018,0,30,4,46482,2021-10-10 07:18:57.353735368,Sunday,10,10,46452.0,11968.000000000002,34.8,48.71999999999999,1,16,2694216.0,583080.96,2021,10,4,30s
1018,0,30,4,34763,2021-11-18 05:13:31.161116112,Thursday,10,10,27048.0,19261.0,72.0,2.5199999999999996,8,4,81144.0,48537.719999999994,2021,11,4,30s
1019,0,53,1,38692,2020-05-23 19:47:06.642664266,Saturday,20,20,47707.0,50508.700000000004,95.0,59.49999999999999,18,11,4055095.0,3005267.65,2020,5,2,50s
1019,0,53,1,45447,2020-06-27 15:34:21.926192618,Saturday,20,20,22787.0,6932.200000000001,100.0,1.4,5,18,45574.0,9705.08,2020,6,2,50s
1019,0,53,1,35425,2020-06-30 13:39:35.157515752,Tuesday,20,20,19736.0,23008.7,90.0,69.3,16,24,1953864.0,1594502.91,2020,6,2,50s
1019,0,53,1,11530,2020-08-17 16:20:35.643564356,Monday,20,20,24228.0,44212.3,18.0,13.299999999999999,11,2,460332.0,588023.59,2020,8,3,50s
1019,0,53,1,27561,2020-09-06 23:26:52.601260124,Sunday,20,20,16563.0,46665.3,49.0,45.5,19,16,1076595.0,2123271.15,2020,9,3,50s
1019,0,53,1,20165,2021-08-19 23:32:12.313231320,Thursday,20,20,37949.0,39971.8,73.0,21.0,7,10,1138470.0,839407.8,2021,8,3,50s
1019,0,53,1,36766,2021-09-05 11:31:42.070207016,Sunday,20,20,24515.0,38799.200000000004,94.0,26.599999999999998,15,4,931570.0,1032058.7200000001,2021,9,3,50s
1019,0,53,1,35698,2021-09-19 22:27:32.565256520,Sunday,20,20,49520.0,41253.3,12.0,30.099999999999998,22,17,2129360.0,1241724.33,2021,9,3,50s
1019,0,53,1,23124,2021-10-13 03:39:02.754275424,Wednesday,20,20,30808.0,48951.100000000006,31.0,45.5,10,7,2002520.0,2227275.0500000003,2021,10,4,50s
1019,0,53,1,10600,2021-11-10 02:44:01.944194416,Wednesday,20,20,19747.0,39084.100000000006,62.0,46.9,20,5,1323049.0,1833044.2900000003,2021,11,4,50s
1019,0,53,1,24211,2021-11-16 19:56:02.376237624,Tuesday,20,20,34667.0,33522.5,94.0,41.3,1,5,2045353.0,1384479.25,2021,11,4,50s
1020,1,10,1,13616,2020-01-27 03:16:43.420342034,Monday,30,30,14817.0,20224.600000000002,9.6,19.319999999999997,5,16,1363164.0,390739.272,2020,1,1,10s
1020,1,10,1,23545,2020-02-29 12:01:22.088208821,Saturday,30,30,48631.0,37810.3,30.0,18.689999999999998,23,24,4328159.0,706674.507,2020,2,1,10s
1020,1,10,1,33828,2020-06-04 03:22:20.414041404,Thursday,30,30,14295.0,5881.700000000001,1.2,21.0,2,18,1429500.0,123515.70000000001,2020,6,2,10s
1020,1,10,1,33254,2020-08-06 08:45:21.872187220,Thursday,30,30,37964.0,37356.0,24.9,12.81,15,14,2315804.0,478530.36000000004,2020,8,3,10s
1020,1,10,1,22367,2020-11-08 04:18:04.428442844,Sunday,30,30,43192.0,47025.00000000001,16.2,7.139999999999999,10,2,1468528.0,335758.5,2020,11,4,10s
1020,1,10,1,35086,2021-01-03 16:29:05.454545452,Sunday,30,30,5997.0,30221.4,10.799999999999999,14.069999999999997,22,19,401799.0,425215.09799999994,2021,1,1,10s
1020,1,10,1,46329,2021-01-18 19:11:06.426642664,Monday,30,30,32068.0,13623.500000000002,11.1,8.399999999999999,2,4,1282720.0,114437.4,2021,1,1,10s
1020,1,10,1,30051,2021-01-22 23:03:32.781278128,Friday,30,30,41066.0,38104.0,14.1,13.86,1,7,2710356.0,528121.44,2021,1,1,10s
1020,1,10,1,33914,2021-03-22 00:02:18.253825384,Monday,30,30,31754.0,21651.300000000003,1.2,9.45,12,23,1428930.0,204604.785,2021,3,1,10s
1020,1,10,1,18607,2021-10-23 17:42:58.217821784,Saturday,30,30,2062.0,54360.9,22.8,13.019999999999998,1,12,127844.0,707778.918,2021,10,4,10s
1021,0,76,2,38630,2020-07-04 05:16:06.696669666,Saturday,20,20,5283.0,28519.7,57.0,15.54,4,6,195471.0,443196.138,2020,7,3,70s
1021,0,76,2,33260,2020-09-17 01:14:53.249324932,Thursday,20,20,46600.0,10978.0,39.6,18.9,11,22,2097000.0,207484.19999999998,2020,9,3,70s
1021,0,76,2,19319,2020-09-20 20:21:40.450045004,Sunday,20,20,40318.0,33388.3,6.0,22.259999999999998,10,23,2136854.0,743223.558,2020,9,3,70s
1021,0,76,2,40803,2020-09-25 19:30:32.943294328,Friday,20,20,42368.0,35205.5,20.4,29.82,2,16,3008128.0,1049828.01,2020,9,3,70s
1021,0,76,2,32324,2021-05-08 02:11:29.108910888,Saturday,20,20,45146.0,15401.1,16.2,5.46,4,9,586898.0,84090.00600000001,2021,5,2,70s
1021,0,76,2,18432,2021-05-21 19:36:01.296129608,Friday,20,20,48026.0,49588.00000000001,47.4,27.299999999999997,22,8,3121690.0,1353752.4000000001,2021,5,2,70s
1021,0,76,2,14739,2021-06-26 15:55:06.210621064,Saturday,20,20,2772.0,3576.1000000000004,15.6,39.059999999999995,20,14,257796.0,139682.466,2021,6,2,70s
1021,0,76,2,35897,2021-07-12 10:23:17.659765976,Monday,20,20,44700.0,30184.000000000004,7.8,3.7799999999999994,13,13,402300.0,114095.51999999999,2021,7,3,70s
1022,1,22,10,25041,2020-01-24 20:57:40.666066606,Friday,30,30,19657.0,24471.7,6.0,29.4,18,21,825594.0,719467.98,2020,1,1,20s
1022,1,22,10,11250,2020-08-08 20:19:48.118811880,Saturday,30,30,6459.0,40937.600000000006,40.0,62.3,15,11,574851.0,2550412.4800000004,2020,8,3,20s
1022,1,22,10,49118,2020-09-15 22:57:55.787578756,Tuesday,30,30,6254.0,36153.700000000004,26.0,14.0,3,19,125080.0,506151.80000000005,2020,9,3,20s
1022,1,22,10,45863,2020-11-19 04:52:46.876687668,Thursday,30,30,46174.0,19460.100000000002,74.0,52.5,6,16,3463050.0,1021655.2500000001,2020,11,4,20s
1022,1,22,10,43819,2020-11-29 01:25:24.032403240,Sunday,30,30,5001.0,17531.800000000003,13.0,7.0,12,16,50010.0,122722.60000000002,2020,11,4,20s
1022,1,22,10,28703,2020-12-24 00:40:02.160216020,Thursday,30,30,23758.0,8440.300000000001,10.0,8.399999999999999,16,8,285096.0,70898.52,2020,12,4,20s
1022,1,22,10,11380,2021-02-25 20:04:06.264626464,Thursday,30,30,14938.0,2151.6000000000004,57.0,38.5,6,3,821590.0,82836.60000000002,2021,2,1,20s
1022,1,22,10,43692,2021-05-15 21:40:27.002700272,Saturday,30,30,31224.0,27650.7,90.0,37.099999999999994,2,5,1654872.0,1025840.9699999999,2021,5,2,20s
1022,1,22,10,22389,2021-05-16 18:42:00.972097208,Sunday,30,30,8923.0,9751.5,67.0,27.299999999999997,4,15,347997.0,266215.94999999995,2021,5,2,20s
1022,1,22,10,33387,2021-06-17 12:53:47.362736272,Thursday,30,30,24414.0,6116.000000000001,8.0,51.8,22,12,1806636.0,316808.80000000005,2021,6,2,20s
1022,1,22,10,31339,2021-11-13 09:34:54.329432944,Saturday,30,30,13672.0,51836.4,51.0,67.89999999999999,5,18,1326184.0,3519691.5599999996,2021,11,4,20s
1022,1,22,10,32474,2021-11-27 06:29:42.178217816,Saturday,30,30,48239.0,49892.700000000004,19.0,51.8,4,21,3569686.0,2584441.86,2021,11,4,20s
1022,1,22,10,47830,2021-12-11 13:55:17.011701168,Saturday,30,30,7117.0,26933.500000000004,40.0,7.699999999999999,2,10,78287.0,207387.95,2021,12,4,20s
1023,1,25,4,15804,2020-02-05 23:49:20.576057605,Wednesday,30,30,27106.0,44556.600000000006,21.0,5.6,6,22,216848.0,249516.96000000002,2020,2,1,20s
1023,1,25,4,20096,2020-04-02 17:15:45.094509451,Thursday,30,30,11653.0,14311.000000000002,8.0,16.799999999999997,1,23,279672.0,240424.8,2020,4,2,20s
1023,1,25,4,16344,2020-04-06 17:37:55.787578758,Monday,30,30,26982.0,28583.500000000004,56.0,39.9,2,6,1537974.0,1140481.6500000001,2020,4,2,20s
1023,1,25,4,29885,2020-05-06 05:30:39.423942394,Wednesday,30,30,30562.0,8177.400000000001,49.0,2.0999999999999996,17,21,91686.0,17172.539999999997,2020,5,2,20s
1023,1,25,4,13925,2020-11-01 23:21:58.811881188,Sunday,30,30,9874.0,8630.6,54.0,46.9,6,6,661558.0,404775.14,2020,11,4,20s
1023,1,25,4,20518,2021-04-21 12:26:51.521152112,Wednesday,30,30,7183.0,5353.700000000001,90.0,7.699999999999999,4,4,79013.0,41223.490000000005,2021,4,2,20s
1023,1,25,4,31915,2021-09-09 22:24:39.747974792,Thursday,30,30,32254.0,11721.6,19.0,28.0,21,7,1290160.0,328204.8,2021,9,3,20s
1023,1,25,4,25260,2021-12-14 03:14:51.089108912,Tuesday,30,30,19892.0,2997.5000000000005,70.0,38.5,20,12,1094060.0,115403.75000000001,2021,12,4,20s
1024,0,43,1,45130,2020-02-03 22:45:41.314131413,Monday,10,10,43089.0,42368.700000000004,42.839999999999996,3.527999999999999,9,17,1845932.7599999998,149476.7736,2020,2,1,40s
1024,0,43,1,13337,2020-02-21 13:02:08.532853285,Friday,10,10,43065.0,11894.300000000001,37.8,37.044,10,20,1627856.9999999998,440612.44920000003,2020,2,1,40s
1024,0,43,1,13878,2020-03-18 12:48:36.291629163,Wednesday,10,10,2153.0,45465.200000000004,79.8,9.408,18,12,171809.4,427736.6016,2020,3,1,40s
1024,0,43,1,27602,2020-04-11 08:01:09.126912691,Saturday,10,10,36234.0,47015.100000000006,6.0,28.559999999999995,10,7,1231956.0,1342751.256,2020,4,2,40s
1024,0,43,1,35519,2020-04-20 19:48:07.128712870,Monday,10,10,12871.0,46692.8,54.0,57.11999999999999,4,12,875228.0,2667092.7359999996,2020,4,2,40s
1024,0,43,1,17883,2020-06-09 02:31:12.907290728,Tuesday,10,10,26496.0,54887.8,48.0,1.68,23,6,52992.0,92211.504,2020,6,2,40s
1024,0,43,1,10764,2020-12-01 00:43:55.463546352,Tuesday,10,10,36966.0,2596.0,79.2,62.16,11,18,2735484.0,161367.36,2020,12,4,40s
1024,0,43,1,39556,2021-01-17 22:09:32.457245724,Sunday,10,10,10397.0,32883.4,71.39999999999999,11.171999999999999,16,20,742345.7999999999,367373.34479999996,2021,1,1,40s
1024,0,43,1,23434,2021-01-20 21:59:53.519351936,Wednesday,10,10,26354.0,13462.900000000001,27.72,17.639999999999997,18,17,730532.88,237485.55599999998,2021,1,1,40s
1024,0,43,1,38284,2021-05-02 20:02:05.292529248,Sunday,10,10,3494.0,20340.100000000002,73.2,10.079999999999998,7,15,41928.0,205028.20799999998,2021,5,2,40s
1024,0,43,1,45724,2021-09-11 09:27:16.363636360,Saturday,10,10,26229.0,10773.400000000001,28.799999999999997,20.159999999999997,24,16,629496.0,217191.744,2021,9,3,40s
1024,0,43,1,12818,2021-09-12 20:29:52.979297928,Sunday,10,10,5548.0,45241.9,114.0,21.84,9,5,144248.0,988083.096,2021,9,3,40s
1024,0,43,1,27248,2021-09-20 22:59:22.196219624,Monday,10,10,17874.0,41511.8,10.799999999999999,58.8,8,9,1251180.0,2440893.84,2021,9,3,40s
1024,0,43,1,43328,2021-10-22 18:56:16.417641760,Friday,10,10,43792.0,44759.0,30.0,53.76,22,20,2802688.0,2406243.84,2021,10,4,40s
1024,0,43,1,47404,2021-11-30 02:49:47.578757872,Tuesday,10,10,32727.0,47000.8,72.0,59.64,5,16,2323617.0,2803127.7120000003,2021,11,4,40s
1025,0,33,5,36966,2020-01-04 20:51:55.031503150,Saturday,10,10,45595.0,32635.9,48.71999999999999,22.343999999999998,9,15,2221388.3999999994,729216.5495999999,2020,1,1,30s
1025,0,33,5,44897,2020-02-09 11:55:36.453645364,Sunday,10,10,9529.0,45804.00000000001,73.07999999999998,27.635999999999996,13,20,696379.3199999998,1265839.344,2020,2,1,30s
1025,0,33,5,34427,2020-02-18 09:41:31.809180918,Tuesday,10,10,37795.0,47473.8,16.799999999999997,20.58,17,12,634955.9999999999,977010.804,2020,2,1,30s
1025,0,33,5,31720,2020-06-20 17:06:58.001800180,Saturday,10,10,40103.0,34313.4,72.0,78.11999999999999,23,24,3729579.0,2680562.8079999997,2020,6,2,30s
1025,0,33,5,12565,2020-07-18 14:26:49.360936094,Saturday,10,10,16909.0,20761.4,12.0,78.96,16,6,1589446.0,1639320.144,2020,7,3,30s
1025,0,33,5,38506,2020-09-19 02:18:32.511251124,Saturday,10,10,17846.0,8996.900000000001,55.199999999999996,27.72,18,7,588918.0,249394.06800000003,2020,9,3,30s
1025,0,33,5,46101,2020-10-03 09:44:07.344734472,Saturday,10,10,19034.0,22904.2,40.8,23.52,12,10,532952.0,538706.784,2020,10,4,30s
1025,0,33,5,13905,2020-11-19 11:53:18.199819980,Thursday,10,10,1250.0,26565.000000000004,49.199999999999996,78.96,10,7,117500.0,2097572.4,2020,11,4,30s
1025,0,33,5,28097,2020-11-29 10:11:03.186318632,Sunday,10,10,16898.0,4200.900000000001,98.39999999999999,10.079999999999998,9,10,202776.0,42345.072,2020,11,4,30s
1025,0,33,5,38024,2020-12-18 16:45:30.513051304,Friday,10,10,43409.0,39334.9,51.6,44.519999999999996,15,14,2300677.0,1751189.748,2020,12,4,30s
1025,0,33,5,34125,2021-01-28 06:58:04.428442844,Thursday,10,10,21436.0,29585.600000000002,79.8,56.447999999999986,24,5,1710592.8,1670047.9487999997,2021,1,1,30s
1025,0,33,5,28742,2021-03-08 20:38:48.712871288,Monday,10,10,3814.0,37000.700000000004,46.199999999999996,8.819999999999999,22,23,176206.8,326346.174,2021,3,1,30s
1025,0,33,5,19206,2021-04-12 11:10:40.504050400,Monday,10,10,33038.0,16280.000000000002,94.8,69.71999999999998,15,7,2742154.0,1135041.5999999999,2021,4,2,30s
1025,0,33,5,20223,2021-07-31 20:28:00.648064808,Saturday,10,10,36734.0,44625.9,25.2,6.72,12,6,293872.0,299886.048,2021,7,3,30s
1025,0,33,5,42770,2021-11-07 02:53:40.882088208,Sunday,10,10,35101.0,48978.600000000006,60.0,20.159999999999997,17,5,842424.0,987408.576,2021,11,4,30s
1025,0,33,5,47426,2021-12-13 11:28:40.612061208,Monday,10,10,42131.0,28917.9,8.4,35.279999999999994,9,8,1769502.0,1020223.5119999999,2021,12,4,30s
1026,1,22,8,49527,2020-03-29 20:23:50.063006300,Sunday,30,30,36895.0,24282.500000000004,86.0,64.39999999999999,12,17,3394340.0,1563793.0,2020,3,1,20s
1026,1,22,8,11977,2020-04-12 22:34:01.404140414,Sunday,30,30,29798.0,52746.100000000006,97.0,63.699999999999996,13,3,2711618.0,3359926.5700000003,2020,4,2,20s
1026,1,22,8,24308,2020-04-20 09:17:20.144014402,Monday,30,30,7212.0,20061.800000000003,2.0,53.199999999999996,1,9,548112.0,1067287.76,2020,4,2,20s
1026,1,22,8,21721,2021-01-04 20:31:10.747074708,Monday,30,30,22585.0,49559.4,98.0,36.4,2,4,1174420.0,1803962.16,2021,1,1,20s
1026,1,22,8,31648,2021-05-07 22:41:13.447344736,Friday,30,30,36257.0,38952.100000000006,31.0,20.299999999999997,1,19,1051453.0,790727.63,2021,5,2,20s
1026,1,22,8,26068,2021-05-08 23:13:03.078307832,Saturday,30,30,25673.0,23145.100000000002,31.0,22.4,17,24,821536.0,518450.24,2021,5,2,20s
1026,1,22,8,11158,2021-07-23 02:12:20.954095408,Friday,30,30,38934.0,10816.300000000001,56.0,21.0,11,17,1168020.0,227142.30000000002,2021,7,3,20s
1026,1,22,8,37744,2021-10-01 09:33:01.998199816,Friday,30,30,12202.0,38352.600000000006,56.0,30.099999999999998,8,11,524686.0,1154413.26,2021,10,4,20s
1026,1,22,8,39785,2021-11-11 15:31:46.390639064,Thursday,30,30,26324.0,13909.500000000002,90.0,11.899999999999999,14,3,447508.0,165523.05,2021,11,4,20s
1026,1,22,8,25926,2021-11-22 19:36:44.500450040,Monday,30,30,37377.0,52966.100000000006,15.0,11.899999999999999,19,4,635409.0,630296.59,2021,11,4,20s
1027,1,15,1,28064,2020-03-30 15:40:16.201620162,Monday,30,30,4516.0,7271.000000000001,16.2,5.46,1,2,117416.0,39699.66,2020,3,1,10s
1027,1,15,1,42045,2020-04-15 18:54:06.804680468,Wednesday,30,30,6504.0,41070.700000000004,13.2,15.329999999999998,5,10,474792.0,629613.831,2020,4,2,10s
1027,1,15,1,41537,2020-04-18 08:13:40.882088208,Saturday,30,30,9650.0,48990.700000000004,1.2,7.9799999999999995,16,6,366700.0,390945.786,2020,4,2,10s
1027,1,15,1,38325,2020-05-23 07:31:11.827182718,Saturday,30,30,8960.0,13776.400000000001,29.099999999999998,11.129999999999999,24,21,474880.0,153331.332,2020,5,2,10s
1027,1,15,1,13957,2020-06-03 16:51:33.429342934,Wednesday,30,30,5635.0,49021.50000000001,4.2,5.25,20,3,140875.0,257362.87500000003,2020,6,2,10s
1027,1,15,1,21872,2020-07-31 19:35:26.732673268,Friday,30,30,29303.0,21985.7,20.4,11.339999999999998,11,10,1582362.0,249317.83799999996,2020,7,3,10s
1027,1,15,1,44003,2020-08-01 16:37:00.702070208,Saturday,30,30,40105.0,22609.4,9.0,21.0,9,7,4010500.0,474797.4,2020,8,3,10s
1027,1,15,1,48430,2020-12-07 03:54:53.249324932,Monday,30,30,31398.0,47276.9,1.2,17.639999999999997,16,21,2637432.0,833964.5159999998,2020,12,4,10s
1027,1,15,1,32561,2020-12-20 17:49:09.774977496,Sunday,30,30,48979.0,12831.500000000002,26.099999999999998,0.6299999999999999,5,5,146937.0,8083.844999999999,2020,12,4,10s
1027,1,15,1,42596,2021-04-23 15:15:38.613861384,Friday,30,30,36920.0,33866.8,20.099999999999998,18.479999999999997,13,6,3248960.0,625858.4639999999,2021,4,2,10s
1027,1,15,1,31650,2021-05-04 22:50:52.385238520,Tuesday,30,30,13056.0,11265.1,9.0,4.829999999999999,10,20,300288.0,54410.43299999999,2021,5,2,10s
1027,1,15,1,16445,2021-07-12 12:08:25.490549056,Monday,30,30,2582.0,54774.50000000001,21.9,9.45,12,19,116190.0,517619.025,2021,7,3,10s
1027,1,15,1,25589,2021-08-09 04:12:53.357335728,Monday,30,30,25803.0,32410.4,8.7,19.529999999999998,4,24,2399679.0,632975.112,2021,8,3,10s
1027,1,15,1,21758,2021-09-08 07:51:47.470747072,Wednesday,30,30,9731.0,11137.5,3.3,17.639999999999997,23,13,817404.0,196465.49999999997,2021,9,3,10s
1027,1,15,1,12897,2021-09-20 17:43:58.703870384,Monday,30,30,11164.0,52138.9,13.2,5.46,24,4,290264.0,284678.39400000003,2021,9,3,10s
1027,1,15,1,20881,2021-12-29 19:57:54.707470744,Wednesday,30,30,36693.0,25473.800000000003,7.5,18.269999999999996,24,17,3192291.0,465406.32599999994,2021,12,4,10s
1028,1,48,1,21151,2020-07-11 17:44:33.267326732,Saturday,10,10,37646.0,21934.0,43.199999999999996,76.44,15,24,3425786.0,1676634.96,2020,7,3,40s
1028,1,48,1,12325,2020-08-09 08:35:42.934293428,Sunday,10,10,32195.0,26433.000000000004,22.8,45.35999999999999,22,17,1738530.0,1199000.88,2020,8,3,40s
1028,1,48,1,37640,2020-12-02 08:16:16.417641764,Wednesday,10,10,5541.0,14546.400000000001,10.799999999999999,24.359999999999996,1,2,160689.0,354350.304,2020,12,4,40s
1028,1,48,1,41825,2021-07-17 11:17:17.983798376,Saturday,10,10,9042.0,28658.300000000003,75.6,69.71999999999998,10,7,750486.0,1998056.6759999997,2021,7,3,40s
1028,1,48,1,12312,2021-08-10 01:14:27.326732672,Tuesday,10,10,43129.0,40988.200000000004,104.39999999999999,55.44,8,15,2846514.0,2272385.808,2021,8,3,40s
1028,1,48,1,20282,2021-11-02 23:01:14.527452744,Tuesday,10,10,45585.0,19839.600000000002,108.0,22.679999999999996,9,23,1230795.0,449962.12799999997,2021,11,4,40s
1028,1,48,1,10332,2021-12-30 09:58:57.353735368,Thursday,10,10,12352.0,16811.300000000003,40.8,17.639999999999997,7,7,259392.0,296551.332,2021,12,4,40s
1029,1,11,1,16345,2020-01-04 03:20:36.723672367,Saturday,30,30,4689.0,12081.300000000001,27.599999999999998,13.019999999999998,23,15,290718.0,157298.52599999998,2020,1,1,10s
1029,1,11,1,23339,2020-02-20 00:14:24.086408640,Thursday,30,30,45905.0,34702.8,21.599999999999998,3.7799999999999994,20,18,826290.0,131176.584,2020,2,1,10s
1029,1,11,1,20396,2020-06-16 00:58:36.831683168,Tuesday,30,30,8929.0,37167.9,5.3999999999999995,2.94,7,24,125006.0,109273.626,2020,6,2,10s
1029,1,11,1,47564,2021-01-13 13:01:42.610261024,Wednesday,30,30,42511.0,48145.9,9.6,9.87,16,8,1998017.0,475200.033,2021,1,1,10s
1029,1,11,1,13580,2021-04-21 17:42:15.013501352,Wednesday,30,30,25770.0,47363.8,19.5,20.369999999999997,12,11,2499690.0,964800.6059999999,2021,4,2,10s
1029,1,11,1,37081,2021-05-26 02:58:43.312331232,Wednesday,30,30,34755.0,9358.800000000001,11.1,12.179999999999998,19,22,2015790.0,113990.184,2021,5,2,10s
1029,1,11,1,30148,2021-06-10 23:12:02.592259224,Thursday,30,30,7822.0,12035.1,6.8999999999999995,13.649999999999999,24,7,508430.0,164279.115,2021,6,2,10s
1029,1,11,1,31761,2021-07-03 00:21:27.488748872,Saturday,30,30,17549.0,54923.00000000001,4.5,10.92,22,16,912548.0,599759.16,2021,7,3,10s
1029,1,11,1,11989,2021-08-06 09:37:55.787578760,Friday,30,30,38840.0,35673.0,23.4,14.91,5,15,2757640.0,531884.43,2021,8,3,10s
1029,1,11,1,13767,2021-11-02 01:59:40.558055800,Tuesday,30,30,11604.0,45360.700000000004,17.099999999999998,15.749999999999998,10,23,870300.0,714431.025,2021,11,4,10s
1030,0,20,9,15163,2020-10-04 17:16:28.298829884,Sunday,30,30,6917.0,3060.2000000000003,51.0,54.599999999999994,11,4,539526.0,167086.91999999998,2020,10,4,20s
1030,0,20,9,13199,2020-11-19 08:23:02.538253824,Thursday,30,30,33697.0,3645.4,46.0,65.1,19,6,3133821.0,237315.53999999998,2020,11,4,20s
1030,0,20,9,36799,2021-02-02 16:37:43.906390636,Tuesday,30,30,6081.0,16696.9,80.0,41.3,15,19,358779.0,689581.97,2021,2,1,20s
1030,0,20,9,16487,2021-02-03 20:39:49.198919892,Wednesday,30,30,3179.0,5859.700000000001,30.0,13.299999999999999,4,23,60401.0,77934.01000000001,2021,2,1,20s
1030,0,20,9,25750,2021-03-26 09:10:08.100810080,Friday,30,30,17275.0,23505.9,61.0,0.7,23,9,17275.0,16454.13,2021,3,1,20s
1030,0,20,9,32003,2021-10-25 01:15:19.171917192,Monday,30,30,15874.0,21094.7,89.0,30.099999999999998,15,17,682582.0,634950.47,2021,10,4,20s
1030,0,20,9,32772,2021-11-09 09:12:43.636363632,Tuesday,30,30,31842.0,24282.500000000004,61.0,47.599999999999994,13,14,2165256.0,1155847.0,2021,11,4,20s
1030,0,20,9,34064,2021-12-01 05:06:45.040504048,Wednesday,30,30,32413.0,19289.600000000002,38.0,28.7,15,14,1328933.0,553611.52,2021,12,4,20s
1030,0,20,9,31628,2021-12-08 22:50:35.103510352,Wednesday,30,30,29199.0,24405.7,64.0,54.599999999999994,9,14,2277522.0,1332551.22,2021,12,4,20s
